sales_date,CustomerID,gross_sales,returns,net_sales
2011-09-08,14223,334.54,0.00,334.54
2011-09-08,14410,125.09,-51.00,74.09
2011-09-08,14511,191.73,0.00,191.73
2011-09-08,14522,482.07,0.00,482.07
2011-09-08,14562,354.53,0.00,354.53
2011-09-08,14646,1946.68,0.00,1946.68
2011-09-08,14688,355.08,-8.25,346.83
2011-09-08,15144,591.90,0.00,591.90
2011-09-08,15198,86.00,0.00,86.00
2011-09-08,15298,591.02,0.00,591.02
2011-09-08,15306,312.45,0.00,312.45
2011-09-08,15400,105.00,0.00,105.00
2011-09-08,15453,227.79,0.00,227.79
2011-09-08,15488,91.32,0.00,91.32
2011-09-08,15618,196.21,0.00,196.21
2011-09-08,15653,829.44,0.00,829.44
2011-09-08,15730,309.79,0.00,309.79
2011-09-08,15885,15.00,0.00,15.00
2011-09-08,16011,170.88,0.00,170.88
2011-09-08,16031,243.31,0.00,243.31
2011-09-08,16076,470.18,-61.20,408.98
2011-09-08,16418,222.45,0.00,222.45
2011-09-08,16426,361.46,0.00,361.46
2011-09-08,16558,322.77,0.00,322.77
2011-09-08,16682,183.92,0.00,183.92
2011-09-08,17004,1006.40,0.00,1006.40
2011-09-08,17243,441.49,-6.65,434.84
2011-09-08,17370,117.36,0.00,117.36
2011-09-08,17567,590.40,0.00,590.40
2011-09-08,17634,159.79,0.00,159.79
2011-09-08,17811,182.90,-3.75,179.15
2011-09-08,17997,174.07,-338.95,-164.88
2011-09-08,18222,443.00,0.00,443.00
2011-09-09,NULL,4933.47,-116.69,4816.78
2011-09-09,12433,2608.11,0.00,2608.11
2011-09-09,12449,1087.70,0.00,1087.70
2011-09-09,12477,0.00,-93.18,-93.18
2011-09-09,12535,344.90,0.00,344.90
2011-09-09,12621,0.00,-55.85,-55.85
2011-09-09,12637,1304.70,0.00,1304.70
2011-09-09,12674,425.20,0.00,425.20
2011-09-09,12748,211.49,0.00,211.49
2011-09-09,12787,186.56,0.00,186.56
2011-09-09,12830,1210.32,0.00,1210.32
2011-09-09,12879,140.50,0.00,140.50
2011-09-09,13079,35.70,0.00,35.70
2011-09-09,13137,0.00,-45.33,-45.33
2011-09-09,13145,85.92,0.00,85.92
2011-09-09,13319,493.40,0.00,493.40
2011-09-09,13441,296.64,0.00,296.64
2011-09-09,13458,0.00,-7.50,-7.50
2011-09-09,13823,650.42,0.00,650.42
2011-09-09,14051,584.40,0.00,584.40
2011-09-09,14062,998.88,0.00,998.88
2011-09-09,14096,119.62,-126.41,-6.79
2011-09-09,14108,0.00,-3.75,-3.75
2011-09-09,14180,148.80,0.00,148.80
2011-09-09,14194,0.00,-1.74,-1.74
2011-09-09,14210,0.00,-4.95,-4.95
2011-09-09,14243,0.00,-10.25,-10.25
2011-09-09,14312,192.60,0.00,192.60
2011-09-09,14388,442.66,0.00,442.66
2011-09-09,14414,185.84,0.00,185.84
2011-09-09,14628,340.38,0.00,340.38
2011-09-09,14711,301.00,0.00,301.00
2011-09-09,14824,441.91,0.00,441.91
2011-09-09,14837,0.00,-8.30,-8.30
2011-09-09,14895,1893.08,0.00,1893.08
2011-09-09,14911,0.00,-89.65,-89.65
2011-09-09,14915,165.20,0.00,165.20
2011-09-09,14961,1010.95,0.00,1010.95
2011-09-09,15039,322.37,0.00,322.37
2011-09-09,15187,15.00,0.00,15.00
2011-09-09,15189,98.10,0.00,98.10
2011-09-09,15249,282.31,0.00,282.31
2011-09-09,15251,2243.70,0.00,2243.70
2011-09-09,15652,337.74,0.00,337.74
2011-09-09,16027,158.40,0.00,158.40
2011-09-09,16133,0.00,-3.58,-3.58
2011-09-09,16145,0.00,-11.05,-11.05
2011-09-09,16173,205.67,-11.75,193.92
2011-09-09,16293,324.59,0.00,324.59
2011-09-09,16309,0.00,-19.90,-19.90
2011-09-09,16353,141.90,0.00,141.90
2011-09-09,16362,380.05,-71.05,309.00
2011-09-09,16515,262.74,0.00,262.74
2011-09-09,16603,296.62,0.00,296.62
2011-09-09,16723,165.00,0.00,165.00
2011-09-09,16910,111.78,0.00,111.78
2011-09-09,17001,322.40,0.00,322.40
2011-09-09,17426,1001.36,0.00,1001.36
2011-09-09,17593,985.62,0.00,985.62
2011-09-09,17696,0.00,-6.95,-6.95
2011-09-09,17800,151.30,0.00,151.30
2011-09-09,17841,190.57,0.00,190.57
2011-09-09,17865,0.00,-44.15,-44.15
2011-09-09,17870,146.75,0.00,146.75
2011-09-09,17965,377.06,0.00,377.06
2011-09-09,18109,393.85,-12.75,381.10
2011-09-09,18118,161.43,0.00,161.43
2011-09-09,18167,0.00,-13.15,-13.15
2011-09-09,18237,158.96,0.00,158.96
2011-09-11,12635,1005.54,0.00,1005.54
2011-09-11,12647,356.11,0.00,356.11
2011-09-11,12680,112.38,0.00,112.38
2011-09-11,12748,2026.70,-20.35,2006.35
2011-09-11,12841,220.07,0.00,220.07
2011-09-11,12883,291.63,0.00,291.63
2011-09-11,12965,771.91,0.00,771.91
2011-09-11,13124,1292.21,0.00,1292.21
2011-09-11,13272,140.96,0.00,140.96
2011-09-11,13324,2638.84,0.00,2638.84
2011-09-11,13372,378.64,0.00,378.64
2011-09-11,13381,520.90,0.00,520.90
2011-09-11,13408,1064.24,0.00,1064.24
2011-09-11,13426,451.97,0.00,451.97
2011-09-11,13450,305.82,0.00,305.82
2011-09-11,13527,494.72,-23.75,470.97
2011-09-11,13611,535.08,0.00,535.08
2011-09-11,13614,302.15,0.00,302.15
2011-09-11,13742,142.90,0.00,142.90
2011-09-11,13813,292.24,0.00,292.24
2011-09-11,13884,344.25,0.00,344.25
2011-09-11,13941,1028.04,0.00,1028.04
2011-09-11,13993,384.90,0.00,384.90
2011-09-11,14030,159.31,0.00,159.31
2011-09-11,14057,331.56,0.00,331.56
2011-09-11,14212,1070.48,0.00,1070.48
2011-09-11,14250,1228.83,0.00,1228.83
2011-09-11,14258,1912.06,0.00,1912.06
2011-09-11,14432,254.75,0.00,254.75
2011-09-11,14456,818.93,0.00,818.93
2011-09-11,14487,430.22,0.00,430.22
2011-09-11,14508,137.56,0.00,137.56
2011-09-11,14533,408.38,0.00,408.38
2011-09-11,14606,97.73,-2.10,95.63
2011-09-11,14665,544.52,0.00,544.52
2011-09-11,14720,245.33,0.00,245.33
2011-09-11,14825,160.20,0.00,160.20
2011-09-11,14837,303.94,0.00,303.94
2011-09-11,15035,252.73,0.00,252.73
2011-09-11,15159,593.88,0.00,593.88
2011-09-11,15502,320.50,0.00,320.50
2011-09-11,15527,277.55,0.00,277.55
2011-09-11,15533,449.66,0.00,449.66
2011-09-11,15547,458.43,0.00,458.43
2011-09-11,15587,344.88,0.00,344.88
2011-09-11,15601,231.56,0.00,231.56
2011-09-11,15605,204.60,0.00,204.60
2011-09-11,15636,418.06,0.00,418.06
2011-09-11,15782,1638.34,0.00,1638.34
2011-09-11,15939,254.76,0.00,254.76
2011-09-11,16107,316.60,0.00,316.60
2011-09-11,16384,175.40,0.00,175.40
2011-09-11,16474,123.09,0.00,123.09
2011-09-11,16523,848.98,0.00,848.98
2011-09-11,16549,452.49,0.00,452.49
2011-09-11,16794,92.38,0.00,92.38
2011-09-11,16796,305.62,0.00,305.62
2011-09-11,16871,329.44,0.00,329.44
2011-09-11,16899,78.10,0.00,78.10
2011-09-11,17218,133.37,0.00,133.37
2011-09-11,17299,309.86,0.00,309.86
2011-09-11,17317,2027.94,0.00,2027.94
2011-09-11,17377,164.42,0.00,164.42
2011-09-11,17838,625.00,0.00,625.00
2011-09-11,17841,203.08,0.00,203.08
2011-09-11,17864,272.31,0.00,272.31
2011-09-11,18215,299.34,0.00,299.34
2011-09-11,18255,103.30,0.00,103.30
2011-09-12,NULL,1748.93,0.00,1748.93
2011-09-12,12884,309.05,0.00,309.05
2011-09-12,12924,278.43,0.00,278.43
2011-09-12,12989,637.92,0.00,637.92
2011-09-12,12997,307.92,0.00,307.92
2011-09-12,13064,183.08,0.00,183.08
2011-09-12,13136,0.00,-2.08,-2.08
2011-09-12,13236,0.00,-17.58,-17.58
2011-09-12,13265,336.64,0.00,336.64
2011-09-12,13269,362.18,0.00,362.18
2011-09-12,13309,381.50,0.00,381.50
2011-09-12,13319,0.00,-33.00,-33.00
2011-09-12,13375,778.65,0.00,778.65
2011-09-12,13431,853.68,0.00,853.68
2011-09-12,13577,0.00,-29.30,-29.30
2011-09-12,13650,317.96,0.00,317.96
2011-09-12,13704,88.56,0.00,88.56
2011-09-12,13709,0.00,-1.65,-1.65
2011-09-12,13743,153.72,0.00,153.72
2011-09-12,13798,410.08,0.00,410.08
2011-09-12,13850,0.00,-8.67,-8.67
2011-09-12,13854,302.20,0.00,302.20
2011-09-12,13983,382.48,0.00,382.48
2011-09-12,14020,331.14,0.00,331.14
2011-09-12,14110,523.25,0.00,523.25
2011-09-12,14276,0.00,-24.05,-24.05
2011-09-12,14286,0.00,-22.74,-22.74
2011-09-12,14292,553.74,0.00,553.74
2011-09-12,14307,687.83,0.00,687.83
2011-09-12,14500,21.00,0.00,21.00
2011-09-12,14527,207.57,-20.75,186.82
2011-09-12,14688,0.00,-394.85,-394.85
2011-09-12,14732,308.89,0.00,308.89
2011-09-12,14897,169.90,0.00,169.90
2011-09-12,14901,129.33,0.00,129.33
2011-09-12,14952,683.80,0.00,683.80
2011-09-12,14997,278.40,0.00,278.40
2011-09-12,15136,0.00,-4.25,-4.25
2011-09-12,15253,466.75,0.00,466.75
2011-09-12,15358,405.86,0.00,405.86
2011-09-12,15392,326.48,0.00,326.48
2011-09-12,15673,776.63,0.00,776.63
2011-09-12,15755,330.92,0.00,330.92
2011-09-12,15764,3.35,-3.35,0.00
2011-09-12,15865,289.92,0.00,289.92
2011-09-12,15932,309.70,0.00,309.70
2011-09-12,15971,217.30,0.00,217.30
2011-09-12,15980,1638.68,0.00,1638.68
2011-09-12,15996,152.82,0.00,152.82
2011-09-12,16141,620.40,0.00,620.40
2011-09-12,16150,339.83,0.00,339.83
2011-09-12,16187,0.00,-39.60,-39.60
2011-09-12,16191,0.00,-4.95,-4.95
2011-09-12,16209,145.72,0.00,145.72
2011-09-12,16211,547.02,0.00,547.02
2011-09-12,16360,211.01,0.00,211.01
2011-09-12,16458,175.90,0.00,175.90
2011-09-12,16475,85.00,0.00,85.00
2011-09-12,16670,0.00,-2.95,-2.95
2011-09-12,16705,0.00,-13.90,-13.90
2011-09-12,16713,0.00,-4.50,-4.50
2011-09-12,16839,987.94,0.00,987.94
2011-09-12,16984,1255.22,-9.90,1245.32
2011-09-12,16985,501.90,0.00,501.90
2011-09-12,17071,291.80,0.00,291.80
2011-09-12,17090,705.74,0.00,705.74
2011-09-12,17139,1535.24,0.00,1535.24
2011-09-12,17433,303.16,0.00,303.16
2011-09-12,17449,0.00,-16.00,-16.00
2011-09-12,17656,132.40,0.00,132.40
2011-09-12,17685,1286.41,0.00,1286.41
2011-09-12,17696,0.00,-6.95,-6.95
2011-09-12,17719,302.19,0.00,302.19
2011-09-12,17811,231.52,-13.55,217.97
2011-09-12,17865,688.44,0.00,688.44
2011-09-12,17919,1304.04,0.00,1304.04
2011-09-12,17961,5.95,0.00,5.95
2011-09-12,18069,788.10,0.00,788.10
2011-09-12,18158,343.80,0.00,343.80
2011-09-12,18180,303.36,0.00,303.36
2011-09-12,18223,0.00,-24.45,-24.45
2011-09-13,NULL,6954.80,-99.52,6855.28
2011-09-13,12619,199.80,0.00,199.80
2011-09-13,12664,319.60,0.00,319.60
2011-09-13,12679,94.32,0.00,94.32
2011-09-13,12822,690.90,0.00,690.90
2011-09-13,12909,328.98,0.00,328.98
2011-09-13,12940,361.27,0.00,361.27
2011-09-13,13032,496.30,0.00,496.30
2011-09-13,13098,2180.30,0.00,2180.30
2011-09-13,13136,921.40,0.00,921.40
2011-09-13,13263,276.31,0.00,276.31
2011-09-13,13384,1024.08,0.00,1024.08
2011-09-13,13488,432.75,0.00,432.75
2011-09-13,13704,417.08,0.00,417.08
2011-09-13,13767,371.70,0.00,371.70
2011-09-13,13831,340.20,0.00,340.20
2011-09-13,13880,820.26,0.00,820.26
2011-09-13,14032,302.20,0.00,302.20
2011-09-13,14060,294.24,0.00,294.24
2011-09-13,14096,433.93,-52.24,381.69
2011-09-13,14132,347.74,0.00,347.74
2011-09-13,14163,786.52,0.00,786.52
2011-09-13,14194,446.31,0.00,446.31
2011-09-13,14359,483.39,0.00,483.39
2011-09-13,14646,8281.12,0.00,8281.12
2011-09-13,14753,563.15,0.00,563.15
2011-09-13,15194,305.37,0.00,305.37
2011-09-13,15201,303.28,0.00,303.28
2011-09-13,15216,96.60,0.00,96.60
2011-09-13,15311,679.69,0.00,679.69
2011-09-13,15343,364.50,0.00,364.50
2011-09-13,15513,0.00,-7.20,-7.20
2011-09-13,15522,259.90,0.00,259.90
2011-09-13,15529,817.04,0.00,817.04
2011-09-13,15769,1253.00,0.00,1253.00
2011-09-13,15998,398.70,0.00,398.70
2011-09-13,16029,0.00,-117.24,-117.24
2011-09-13,16036,570.19,0.00,570.19
2011-09-13,16081,1599.55,0.00,1599.55
2011-09-13,16098,293.14,0.00,293.14
2011-09-13,16161,303.65,0.00,303.65
2011-09-13,16229,652.40,0.00,652.40
2011-09-13,16279,371.90,0.00,371.90
2011-09-13,16353,237.60,0.00,237.60
2011-09-13,16409,380.76,0.00,380.76
2011-09-13,16422,358.20,0.00,358.20
2011-09-13,16451,266.97,0.00,266.97
2011-09-13,16469,185.84,0.00,185.84
2011-09-13,16609,1319.78,0.00,1319.78
2011-09-13,16656,0.00,-8.50,-8.50
2011-09-13,16814,573.70,0.00,573.70
2011-09-13,16959,117.35,0.00,117.35
2011-09-13,17037,1267.32,0.00,1267.32
2011-09-13,17092,356.60,0.00,356.60
2011-09-13,17133,1658.90,0.00,1658.90
2011-09-13,17228,368.72,0.00,368.72
2011-09-13,17365,1126.47,0.00,1126.47
2011-09-13,17404,4114.08,0.00,4114.08
2011-09-13,17562,191.78,0.00,191.78
2011-09-13,17757,161.19,0.00,161.19
2011-09-13,17779,166.42,-3.90,162.52
2011-09-13,17961,1.65,0.00,1.65
2011-09-13,18044,431.97,0.00,431.97
2011-09-13,18145,1079.47,0.00,1079.47
2011-09-13,18251,4314.72,0.00,4314.72
2011-09-14,NULL,1565.03,0.00,1565.03
2011-09-14,12457,743.28,0.00,743.28
2011-09-14,12566,351.65,0.00,351.65
2011-09-14,12726,357.32,0.00,357.32
2011-09-14,12756,112.08,0.00,112.08
2011-09-14,12822,0.00,-29.90,-29.90
2011-09-14,12895,267.80,0.00,267.80
2011-09-14,12921,490.95,0.00,490.95
2011-09-14,12971,324.20,0.00,324.20
2011-09-14,13078,737.80,0.00,737.80
2011-09-14,13145,0.00,-3.75,-3.75
2011-09-14,13183,690.60,0.00,690.60
2011-09-14,13321,259.04,0.00,259.04
2011-09-14,13408,466.52,0.00,466.52
2011-09-14,13430,336.31,0.00,336.31
2011-09-14,13552,551.64,0.00,551.64
2011-09-14,13588,185.22,0.00,185.22
2011-09-14,13634,588.51,0.00,588.51
2011-09-14,13798,327.80,0.00,327.80
2011-09-14,13860,405.88,0.00,405.88
2011-09-14,13877,117.24,0.00,117.24
2011-09-14,13999,0.00,-19.65,-19.65
2011-09-14,14110,382.74,0.00,382.74
2011-09-14,14177,250.00,0.00,250.00
2011-09-14,14198,171.85,0.00,171.85
2011-09-14,14284,252.10,0.00,252.10
2011-09-14,14292,0.00,-13.00,-13.00
2011-09-14,14299,0.00,-15.95,-15.95
2011-09-14,14397,0.00,-4.15,-4.15
2011-09-14,14562,177.44,0.00,177.44
2011-09-14,14606,64.26,-1.65,62.61
2011-09-14,14660,156.79,0.00,156.79
2011-09-14,14911,781.11,-36.20,744.91
2011-09-14,15021,309.33,0.00,309.33
2011-09-14,15081,88.20,0.00,88.20
2011-09-14,15103,291.68,0.00,291.68
2011-09-14,15105,643.56,0.00,643.56
2011-09-14,15272,298.96,0.00,298.96
2011-09-14,15380,422.00,-7.90,414.10
2011-09-14,15618,0.00,-29.82,-29.82
2011-09-14,15622,725.61,0.00,725.61
2011-09-14,15707,166.78,0.00,166.78
2011-09-14,15804,233.39,0.00,233.39
2011-09-14,15841,303.48,0.00,303.48
2011-09-14,15845,543.24,0.00,543.24
2011-09-14,15854,446.25,0.00,446.25
2011-09-14,15933,411.81,0.00,411.81
2011-09-14,16150,0.00,-23.40,-23.40
2011-09-14,16210,358.06,0.00,358.06
2011-09-14,16401,318.24,0.00,318.24
2011-09-14,16745,821.60,0.00,821.60
2011-09-14,16910,163.08,0.00,163.08
2011-09-14,16928,221.17,0.00,221.17
2011-09-14,17033,422.04,0.00,422.04
2011-09-14,17193,299.04,0.00,299.04
2011-09-14,17315,302.25,0.00,302.25
2011-09-14,17347,228.96,0.00,228.96
2011-09-14,17422,0.00,-22.08,-22.08
2011-09-14,17640,621.66,0.00,621.66
2011-09-14,17716,378.45,0.00,378.45
2011-09-14,17728,345.03,0.00,345.03
2011-09-14,17841,237.19,-23.22,213.97
2011-09-14,17883,78.45,0.00,78.45
2011-09-14,18001,252.23,0.00,252.23
2011-09-14,18065,537.04,0.00,537.04
2011-09-14,18092,1304.04,0.00,1304.04
2011-09-14,18158,0.00,-1.65,-1.65
2011-09-14,18173,378.00,0.00,378.00
2011-09-14,18229,327.00,0.00,327.00
2011-09-15,NULL,6225.28,-12950.11,-6724.83
2011-09-15,12444,562.54,0.00,562.54
2011-09-15,12457,160.00,0.00,160.00
2011-09-15,12616,0.00,-29.85,-29.85
2011-09-15,12682,240.28,0.00,240.28
2011-09-15,12722,67.98,0.00,67.98
2011-09-15,12731,2377.90,0.00,2377.90
2011-09-15,12748,59.80,-1829.84,-1770.04
2011-09-15,12919,0.00,-17.85,-17.85
2011-09-15,12921,272.10,0.00,272.10
2011-09-15,12995,211.32,0.00,211.32
2011-09-15,12997,0.00,-3.75,-3.75
2011-09-15,13018,320.37,0.00,320.37
2011-09-15,13026,0.00,-16.59,-16.59
2011-09-15,13104,202.56,0.00,202.56
2011-09-15,13107,472.20,0.00,472.20
2011-09-15,13134,907.84,0.00,907.84
2011-09-15,13136,0.00,-1.65,-1.65
2011-09-15,13319,0.00,-26.29,-26.29
2011-09-15,13468,0.00,-9.95,-9.95
2011-09-15,13518,659.44,0.00,659.44
2011-09-15,13539,315.69,0.00,315.69
2011-09-15,13658,1163.47,0.00,1163.47
2011-09-15,13662,364.82,0.00,364.82
2011-09-15,13694,3238.42,0.00,3238.42
2011-09-15,13871,0.00,-13.45,-13.45
2011-09-15,13931,0.00,-6.60,-6.60
2011-09-15,14019,0.00,-22.65,-22.65
2011-09-15,14060,0.00,-5.04,-5.04
2011-09-15,14105,0.00,-5.90,-5.90
2011-09-15,14111,0.00,-4.25,-4.25
2011-09-15,14227,632.38,0.00,632.38
2011-09-15,14306,1702.94,0.00,1702.94
2011-09-15,14367,990.15,0.00,990.15
2011-09-15,14420,0.00,-1.65,-1.65
2011-09-15,14557,788.38,0.00,788.38
2011-09-15,14595,136.23,0.00,136.23
2011-09-15,14608,586.95,0.00,586.95
2011-09-15,14735,15.00,0.00,15.00
2011-09-15,14894,655.75,0.00,655.75
2011-09-15,14911,693.53,-14.70,678.83
2011-09-15,14915,0.00,-48.65,-48.65
2011-09-15,15005,261.15,0.00,261.15
2011-09-15,15122,0.00,-2.10,-2.10
2011-09-15,15205,176.94,0.00,176.94
2011-09-15,15304,90.60,0.00,90.60
2011-09-15,15322,679.68,0.00,679.68
2011-09-15,15417,508.80,0.00,508.80
2011-09-15,15449,0.00,-1.65,-1.65
2011-09-15,15466,334.53,0.00,334.53
2011-09-15,15511,202.90,0.00,202.90
2011-09-15,15573,410.70,0.00,410.70
2011-09-15,15660,372.16,0.00,372.16
2011-09-15,15804,19.80,-63.79,-43.99
2011-09-15,16048,0.00,-12.75,-12.75
2011-09-15,16156,680.28,0.00,680.28
2011-09-15,16160,801.94,0.00,801.94
2011-09-15,16189,144.48,0.00,144.48
2011-09-15,16293,0.00,-8.50,-8.50
2011-09-15,16341,734.24,0.00,734.24
2011-09-15,16350,189.70,0.00,189.70
2011-09-15,16362,0.00,-3.75,-3.75
2011-09-15,16729,354.45,0.00,354.45
2011-09-15,16746,397.17,0.00,397.17
2011-09-15,16764,110.93,0.00,110.93
2011-09-15,16945,285.48,0.00,285.48
2011-09-15,17002,500.21,0.00,500.21
2011-09-15,17047,351.47,0.00,351.47
2011-09-15,17071,0.00,-14.95,-14.95
2011-09-15,17139,0.00,-54.10,-54.10
2011-09-15,17214,250.45,-85.00,165.45
2011-09-15,17293,250.34,0.00,250.34
2011-09-15,17333,494.25,0.00,494.25
2011-09-15,17402,115.20,0.00,115.20
2011-09-15,17428,4090.28,0.00,4090.28
2011-09-15,17434,499.56,0.00,499.56
2011-09-15,17530,395.55,0.00,395.55
2011-09-15,17573,7.50,-17.70,-10.20
2011-09-15,17576,244.70,0.00,244.70
2011-09-15,17594,678.18,0.00,678.18
2011-09-15,17602,1244.44,0.00,1244.44
2011-09-15,17669,761.50,0.00,761.50
2011-09-15,17677,320.68,0.00,320.68
2011-09-15,17679,1643.20,0.00,1643.20
2011-09-15,17786,163.89,0.00,163.89
2011-09-15,17846,2033.10,0.00,2033.10
2011-09-15,17865,237.08,0.00,237.08
2011-09-15,17898,52.22,0.00,52.22
2011-09-15,17961,74.56,0.00,74.56
2011-09-15,18102,31661.54,0.00,31661.54
2011-09-15,18172,326.40,-2.08,324.32
2011-09-15,18211,151.50,0.00,151.50
2011-09-15,18259,891.90,0.00,891.90
2011-09-16,NULL,4475.24,-1406.00,3069.24
2011-09-16,12434,519.89,0.00,519.89
2011-09-16,12471,440.50,0.00,440.50
2011-09-16,12476,533.60,-0.79,532.81
2011-09-16,12513,0.00,-25.50,-25.50
2011-09-16,12600,282.90,0.00,282.90
2011-09-16,12709,0.00,-24.24,-24.24
2011-09-16,12748,663.60,0.00,663.60
2011-09-16,12871,248.64,0.00,248.64
2011-09-16,12921,549.46,0.00,549.46
2011-09-16,12963,253.91,0.00,253.91
2011-09-16,13141,987.72,0.00,987.72
2011-09-16,13196,1074.82,0.00,1074.82
2011-09-16,13268,318.57,0.00,318.57
2011-09-16,13323,120.30,0.00,120.30
2011-09-16,13418,324.00,0.00,324.00
2011-09-16,13563,466.65,0.00,466.65
2011-09-16,13599,520.04,0.00,520.04
2011-09-16,13993,0.00,-23.35,-23.35
2011-09-16,14056,258.01,0.00,258.01
2011-09-16,14124,419.58,0.00,419.58
2011-09-16,14177,0.00,-4.95,-4.95
2011-09-16,14262,524.30,0.00,524.30
2011-09-16,14462,168.05,0.00,168.05
2011-09-16,14842,0.00,-9.90,-9.90
2011-09-16,15099,410.48,0.00,410.48
2011-09-16,15152,329.02,0.00,329.02
2011-09-16,15240,337.17,0.00,337.17
2011-09-16,15311,257.30,0.00,257.30
2011-09-16,15382,2582.78,0.00,2582.78
2011-09-16,15410,361.43,0.00,361.43
2011-09-16,15498,1057.18,0.00,1057.18
2011-09-16,15505,639.24,0.00,639.24
2011-09-16,15523,412.01,0.00,412.01
2011-09-16,15975,371.01,0.00,371.01
2011-09-16,16108,842.50,-26.40,816.10
2011-09-16,16573,370.98,0.00,370.98
2011-09-16,16709,1045.28,0.00,1045.28
2011-09-16,16878,13.30,0.00,13.30
2011-09-16,16924,271.11,0.00,271.11
2011-09-16,17049,635.19,0.00,635.19
2011-09-16,17068,287.40,0.00,287.40
2011-09-16,17144,595.89,0.00,595.89
2011-09-16,17238,264.31,0.00,264.31
2011-09-16,17370,108.00,0.00,108.00
2011-09-16,17652,488.45,0.00,488.45
2011-09-16,17663,271.28,0.00,271.28
2011-09-16,17728,0.00,-345.03,-345.03
2011-09-16,18055,1233.01,0.00,1233.01
2011-09-16,18122,201.94,0.00,201.94
2011-09-16,18225,1188.18,0.00,1188.18
2011-09-18,13067,115.46,0.00,115.46
2011-09-18,13078,757.70,0.00,757.70
2011-09-18,13247,305.07,0.00,305.07
2011-09-18,13334,804.98,0.00,804.98
2011-09-18,13566,585.18,0.00,585.18
2011-09-18,14487,292.14,0.00,292.14
2011-09-18,14562,154.95,0.00,154.95
2011-09-18,14769,3844.84,0.00,3844.84
2011-09-18,14878,110.69,0.00,110.69
2011-09-18,15465,426.95,0.00,426.95
2011-09-18,15533,105.08,-53.40,51.68
2011-09-18,15547,500.63,0.00,500.63
2011-09-18,15947,1708.24,0.00,1708.24
2011-09-18,16033,954.51,0.00,954.51
2011-09-18,16370,367.45,0.00,367.45
2011-09-18,16438,204.40,0.00,204.40
2011-09-18,16525,828.68,0.00,828.68
2011-09-18,16689,294.16,0.00,294.16
2011-09-18,17073,387.40,0.00,387.40
2011-09-18,17677,716.00,0.00,716.00
2011-09-18,17750,129.63,0.00,129.63
2011-09-18,17802,652.62,0.00,652.62
2011-09-18,17841,258.99,0.00,258.99
2011-09-18,17858,266.14,0.00,266.14
2011-09-18,18194,973.84,0.00,973.84
2011-09-19,NULL,2662.66,-2653.95,8.71
2011-09-19,12379,392.40,0.00,392.40
2011-09-19,12457,196.35,0.00,196.35
2011-09-19,12497,1043.10,0.00,1043.10
2011-09-19,12527,63.79,0.00,63.79
2011-09-19,12540,971.65,0.00,971.65
2011-09-19,12562,388.64,0.00,388.64
2011-09-19,12621,1065.60,0.00,1065.60
2011-09-19,12640,764.59,0.00,764.59
2011-09-19,12682,339.01,0.00,339.01
2011-09-19,12705,0.00,-1.65,-1.65
2011-09-19,12724,542.81,0.00,542.81
2011-09-19,12752,4366.78,0.00,4366.78
2011-09-19,12879,367.20,0.00,367.20
2011-09-19,12901,1519.80,0.00,1519.80
2011-09-19,13102,331.14,0.00,331.14
2011-09-19,13228,358.00,0.00,358.00
2011-09-19,13325,675.30,0.00,675.30
2011-09-19,13375,0.00,-5.75,-5.75
2011-09-19,13416,275.00,0.00,275.00
2011-09-19,13524,75.00,0.00,75.00
2011-09-19,13552,0.00,-29.25,-29.25
2011-09-19,13562,589.60,0.00,589.60
2011-09-19,13599,0.00,-7.47,-7.47
2011-09-19,13695,329.88,0.00,329.88
2011-09-19,13704,92.28,0.00,92.28
2011-09-19,13767,1004.40,-34.80,969.60
2011-09-19,13774,345.00,0.00,345.00
2011-09-19,13777,313.28,0.00,313.28
2011-09-19,13860,0.00,-5.90,-5.90
2011-09-19,14146,1062.11,0.00,1062.11
2011-09-19,14159,387.78,-3.70,384.08
2011-09-19,14282,301.30,0.00,301.30
2011-09-19,14290,293.54,0.00,293.54
2011-09-19,14356,345.03,0.00,345.03
2011-09-19,14606,47.38,0.00,47.38
2011-09-19,14646,15618.28,0.00,15618.28
2011-09-19,14684,129.33,0.00,129.33
2011-09-19,14704,165.32,0.00,165.32
2011-09-19,14735,736.54,0.00,736.54
2011-09-19,14911,648.48,-4.15,644.33
2011-09-19,14934,1062.10,0.00,1062.10
2011-09-19,14961,982.00,0.00,982.00
2011-09-19,15058,197.55,0.00,197.55
2011-09-19,15078,573.20,0.00,573.20
2011-09-19,15201,0.00,-8.59,-8.59
2011-09-19,15251,0.00,-84.48,-84.48
2011-09-19,15365,983.87,0.00,983.87
2011-09-19,15443,0.00,-24.75,-24.75
2011-09-19,15465,0.00,-88.45,-88.45
2011-09-19,15500,406.02,0.00,406.02
2011-09-19,15504,52.83,0.00,52.83
2011-09-19,15594,718.21,0.00,718.21
2011-09-19,15675,98.30,0.00,98.30
2011-09-19,15755,0.00,-18.12,-18.12
2011-09-19,15764,0.00,-4.25,-4.25
2011-09-19,16080,86.90,0.00,86.90
2011-09-19,16211,0.00,-4.25,-4.25
2011-09-19,16235,10.00,0.00,10.00
2011-09-19,16422,575.46,0.00,575.46
2011-09-19,16428,0.00,-2.95,-2.95
2011-09-19,16460,258.84,0.00,258.84
2011-09-19,16527,228.06,0.00,228.06
2011-09-19,16609,0.00,-39.20,-39.20
