InvoiceNo;StockCode;Description;Quantity_returned;InvoiceDate;UnitPrice;CustomerID;Country;Category;Return Rate;Quantity_sold
C558112;82486;WOOD S/3 CABINET ANT WHITE FINISH;-1;06/26/2011 16:08;8.95;17114.0;United Kingdom;Color;-0.0725163161711385;1379
C558112;82482;WOODEN PICTURE FRAME WHITE FINISH;-2;06/26/2011 16:08;2.55;17114.0;United Kingdom;Color, Home Goods;-0.022797218739313806;8773
C558112;23091;ZINC HERB GARDEN CONTAINER;-1;06/26/2011 16:08;6.25;17114.0;United Kingdom;Kitchen Appliances, Home Goods;-0.17857142857142858;560
C558112;22796;PHOTO FRAME 3 CLASSIC HANGING;-1;06/26/2011 16:08;9.95;17114.0;United Kingdom;Home Goods;-0.1890359168241966;529
C558112;22171;3 HOOK PHOTO SHELF ANTIQUE WHITE;-1;06/26/2011 16:08;8.5;17114.0;United Kingdom;Color, Home Goods;-0.05885815185403178;1699
C558112;22170;PICTURE FRAME WOOD TRIPLE PORTRAIT;-1;06/26/2011 16:08;6.75;17114.0;United Kingdom;Other;-0.09532888465204957;1049
C558128;23270;SET OF 2 CERAMIC PAINTED HEARTS ;-6;06/27/2011 11:14;1.45;13742.0;United Kingdom;Home Goods;-0.4713275726630008;1273
C558129;21257;VICTORIAN SEWING BOX MEDIUM;-2;06/27/2011 11:18;7.95;12919.0;United Kingdom;Size;-0.29542097488921715;677
C558189;84631;FRUIT TREE AND BIRDS WALL PLAQUE;-2;06/27/2011 12:16;7.95;15996.0;United Kingdom;Home Goods;-5.263157894736842;38
C558202;21673;WHITE SPOT BLUE CERAMIC DRAWER KNOB;-1;06/27/2011 13:24;1.25;17841.0;United Kingdom;Color, Home Goods;-0.023293733985557886;4293
C558202;21671;RED SPOT CERAMIC DRAWER KNOB;-1;06/27/2011 13:24;1.25;17841.0;United Kingdom;Color, Home Goods;-0.023424689622862496;4269
C558202;23180;MUM'S KITCHEN CLOCK;-1;06/27/2011 13:24;4.95;17841.0;United Kingdom;Kitchen Appliances, Home Goods;-0.8264462809917356;121
C558239;21890;S/6 WOODEN SKITTLES IN COTTON BAG;-1;06/27/2011 15:24;3.25;16966.0;United Kingdom;Home Goods, Accessories;-0.08726003490401396;1146
C558249;37495;FAIRY CAKE BIRTHDAY CANDLE SET;-4;06/27/2011 16:59;3.75;17562.0;United Kingdom;Kitchen Appliances, Home Goods;-1.0230179028132993;391
C558252;22429;ENAMEL MEASURING JUG CREAM;-2;06/27/2011 17:02;4.25;18155.0;United Kingdom;Kitchen Appliances, Accessories;-0.16142050040355124;1239
C558252;22427;ENAMEL FLOWER JUG CREAM;-2;06/27/2011 17:02;5.95;18155.0;United Kingdom;Kitchen Appliances, Home Goods, Accessories;-0.09657170449058425;2071
C558252;22156;HEART DECORATION WITH PEARLS ;-4;06/27/2011 17:02;0.85;18155.0;United Kingdom;Home Goods;-0.19111323459149546;2093
C558253;22741;FUNKY DIVA PEN;-1;06/27/2011 17:04;0.85;13611.0;United Kingdom;Other;-0.011770244821092278;8496
C558253;22429;ENAMEL MEASURING JUG CREAM;-3;06/27/2011 17:04;4.25;13611.0;United Kingdom;Kitchen Appliances, Accessories;-0.24213075060532688;1239
C558254;21843;RED RETROSPOT CAKE STAND;-1;06/27/2011 17:05;10.95;16670.0;United Kingdom;Kitchen Appliances, Color, Home Goods;-0.05913660555884093;1691
C558254;22784;LANTERN CREAM GAZEBO ;-1;06/27/2011 17:05;4.95;16670.0;United Kingdom;Kitchen Appliances;-0.08064516129032258;1240
C558255;22699;ROSES REGENCY TEACUP AND SAUCER ;-1;06/27/2011 17:06;2.95;12955.0;United Kingdom;Kitchen Appliances, Gifts Jewelry;-0.010592098294672173;9441
C558256;22381;TOY TIDY PINK POLKADOT;-2;06/27/2011 17:08;2.1;13552.0;United Kingdom;Color, Home Goods;-0.05858230814294083;3414
C558256;21155;RED RETROSPOT PEG BAG;-6;06/27/2011 17:08;2.55;13552.0;United Kingdom;Kitchen Appliances, Color, Home Goods, Accessories;-0.20554984583761562;2919
C558257;23032;DRAWER KNOB CRACKLE GLAZE IVORY;-3;06/27/2011 17:27;1.65;18198.0;United Kingdom;Home Goods, Accessories;-0.14177693761814747;2116
C558257;23031;DRAWER KNOB CRACKLE GLAZE PINK;-4;06/27/2011 17:27;1.65;18198.0;United Kingdom;Color, Home Goods;-0.31645569620253167;1264
C558257;23029;DRAWER KNOB CRACKLE GLAZE GREEN;-3;06/27/2011 17:27;1.65;18198.0;United Kingdom;Color, Home Goods;-0.22865853658536583;1312
C558257;23028;DRAWER KNOB CRACKLE GLAZE BLUE;-5;06/27/2011 17:27;1.65;18198.0;United Kingdom;Color, Home Goods;-0.41459369817578773;1206
C558258;22423;REGENCY CAKESTAND 3 TIER;-2;06/27/2011 17:28;10.95;13014.0;United Kingdom;Kitchen Appliances;-0.015345661014348195;13033
C558258;22055;MINI CAKE STAND  HANGING STRAWBERY;-2;06/27/2011 17:28;1.65;13014.0;United Kingdom;Kitchen Appliances, Home Goods, Accessories;-0.14716703458425312;1359
C558312;22699;ROSES REGENCY TEACUP AND SAUCER ;-1;06/28/2011 11:30;2.95;12955.0;United Kingdom;Kitchen Appliances, Gifts Jewelry;-0.010592098294672173;9441
C558313;23245;SET OF 3 REGENCY CAKE TINS;-3;06/28/2011 11:31;4.95;13870.0;United Kingdom;Kitchen Appliances, Home Goods;-0.04786979415988511;6267
C558313;22629;SPACEBOY LUNCH BOX ;-1;06/28/2011 11:31;1.95;13870.0;United Kingdom;Toys;-0.007039279177812192;14206
C558326;22720;SET OF 3 CAKE TINS PANTRY DESIGN ;-1;06/28/2011 11:59;4.95;13300.0;United Kingdom;Kitchen Appliances, Home Goods;-0.013631406761177755;7336
C558326;22551;PLASTERS IN TIN SPACEBOY;-1;06/28/2011 11:59;1.65;13300.0;United Kingdom;Kitchen Appliances, Toys, Home Goods;-0.012417732522041475;8053
C558327;46000S;POLYESTER FILLER PAD 40x40cm;-24;06/28/2011 12:04;1.45;17900.0;United Kingdom;Stationary;-0.9295120061967467;2582
C558327;21927;BLUE/CREAM STRIPE CUSHION COVER ;-12;06/28/2011 12:04;1.25;17900.0;United Kingdom;Kitchen Appliances, Color, Home Goods;-2.054794520547945;584
C558327;21926;RED/CREAM STRIPE CUSHION COVER ;-12;06/28/2011 12:04;1.25;17900.0;United Kingdom;Kitchen Appliances, Color, Home Goods;-3.0;400
C558329;46000S;POLYESTER FILLER PAD 40x40cm;-12;06/28/2011 12:09;1.45;17900.0;United Kingdom;Stationary;-0.46475600309837334;2582
C558329;21927;BLUE/CREAM STRIPE CUSHION COVER ;-12;06/28/2011 12:09;1.25;17900.0;United Kingdom;Kitchen Appliances, Color, Home Goods;-2.054794520547945;584
C558354;23155;KNICKERBOCKERGLORY MAGNET ASSORTED ;-5;06/28/2011 14:57;0.83;14854.0;United Kingdom;Gifts Jewelry;-0.24224806201550386;2064
C558354;22493;PAINT YOUR OWN CANVAS SET;-1;06/28/2011 14:57;1.65;14854.0;United Kingdom;Home Goods;-0.045662100456621;2190
C558354;22999;TRAVEL CARD WALLET VINTAGE LEAF;-2;06/28/2011 14:57;0.42;14854.0;United Kingdom;Home Goods, Stationary;-0.141643059490085;1412
C558354;23191;BUNDLE OF 3 RETRO NOTE BOOKS;-2;06/28/2011 14:57;1.65;14854.0;United Kingdom;Stationary;-0.09280742459396751;2155
C558357;75049L;LARGE CIRCULAR MIRROR MOBILE;-8;06/28/2011 15:04;0.85;15502.0;United Kingdom;Size, Home Goods;-0.11617775196049956;6886
C558360;21530;DAIRY MAID TOASTRACK;-12;06/28/2011 15:10;0.79;16701.0;United Kingdom;Kitchen Appliances;-1.675977653631285;716
C558360;79163;BLACK CHAMPAGNE GLASS;-7;06/28/2011 15:10;0.39;16701.0;United Kingdom;Color, Home Goods;-0.4608294930875576;1519
C558360;23168;CLASSIC CAFE SUGAR DISPENSER;-1;06/28/2011 15:10;1.25;16701.0;United Kingdom;Home Goods;-0.03309066843150232;3022
C558361;82001S;VINYL RECORD FRAME SILVER;-1;06/28/2011 15:13;3.75;15128.0;United Kingdom;Accessories;-0.07507507507507508;1332
C558361;23238;SET OF 4 KNICK KNACK TINS LONDON ;-1;06/28/2011 15:13;4.15;15128.0;United Kingdom;Kitchen Appliances, Home Goods;-0.054171180931744306;1846
C558361;23168;CLASSIC CAFE SUGAR DISPENSER;-3;06/28/2011 15:13;1.25;15128.0;United Kingdom;Home Goods;-0.09927200529450694;3022
C558361;21429;RED GINGHAM ROSE JEWELLERY BOX;-2;06/28/2011 15:13;1.95;15128.0;United Kingdom;Color, Gifts Jewelry;-0.11750881316098707;1702
C558361;21232;STRAWBERRY CERAMIC TRINKET BOX;-1;06/28/2011 15:13;1.25;15128.0;United Kingdom;Other;-0.009880446596186147;10121
C558364;22960;JAM MAKING SET WITH JARS;-1;06/28/2011 15:20;8.29;;United Kingdom;Home Goods;-0.011806375442739079;8470
C558405;22720;SET OF 3 CAKE TINS PANTRY DESIGN ;-16;06/29/2011 10:30;4.25;13881.0;United Kingdom;Kitchen Appliances, Home Goods;-0.21810250817884408;7336
C558422;23300;GARDENERS KNEELING PAD CUP OF TEA ;-1;06/29/2011 11:54;1.65;16779.0;United Kingdom;Kitchen Appliances, Home Goods, Stationary;-0.0149812734082397;6675
C558422;71053;WHITE METAL LANTERN;-16;06/29/2011 11:54;3.39;16779.0;United Kingdom;Color, Home Goods;-0.8690928843020097;1841
C558422;22998;TRAVEL CARD WALLET KEEP CALM;-24;06/29/2011 11:54;0.42;16779.0;United Kingdom;Home Goods, Stationary;-0.19491594249979696;12313
C558423;21890;S/6 WOODEN SKITTLES IN COTTON BAG;-1;06/29/2011 12:05;2.75;16966.0;United Kingdom;Home Goods, Accessories;-0.08726003490401396;1146
C558433;21708;FOLDING UMBRELLA CREAM POLKADOT;-1;06/29/2011 12:31;4.95;14606.0;United Kingdom;Kitchen Appliances, Home Goods;-0.5263157894736842;190
C558434;23175;REGENCY MILK JUG PINK ;-1;06/29/2011 12:36;3.25;15304.0;United Kingdom;Color;-0.03242542153047989;3084
C558434;22699;ROSES REGENCY TEACUP AND SAUCER ;-2;06/29/2011 12:36;2.95;15304.0;United Kingdom;Kitchen Appliances, Gifts Jewelry;-0.021184196589344347;9441
C558436;22492;MINI PAINT SET VINTAGE ;-36;06/29/2011 12:45;0.65;15805.0;United Kingdom;Accessories, Home Goods, Stationary;-0.13617278813783712;26437
C558438;84978;HANGING HEART JAR T-LIGHT HOLDER;-7;06/29/2011 12:51;1.06;15189.0;United Kingdom;Kitchen Appliances, Home Goods;-0.05673988814136338;12337
C558439;22804;CANDLEHOLDER PINK HANGING HEART;-2;06/29/2011 12:53;2.95;12584.0;Italy;Kitchen Appliances, Color, Home Goods;-0.08888888888888889;2250
C558439;22848;BREAD BIN DINER STYLE PINK;-1;06/29/2011 12:53;16.95;12584.0;Italy;Color;-0.3194888178913738;313
C558439;22849;BREAD BIN DINER STYLE MINT;-1;06/29/2011 12:53;16.95;12584.0;Italy;Other;-0.3225806451612903;310
C558444;75049L;LARGE CIRCULAR MIRROR MOBILE;-4;06/29/2011 13:29;0.85;15311.0;United Kingdom;Size, Home Goods;-0.05808887598024978;6886
C558444;21313;GLASS HEART T-LIGHT HOLDER ;-1;06/29/2011 13:29;0.64;15311.0;United Kingdom;Kitchen Appliances, Home Goods;-0.0302571860816944;3305
C558444;84978;HANGING HEART JAR T-LIGHT HOLDER;-1;06/29/2011 13:29;1.06;15311.0;United Kingdom;Kitchen Appliances, Home Goods;-0.008105698305909055;12337
C558444;21314;SMALL GLASS HEART TRINKET POT;-5;06/29/2011 13:29;1.85;15311.0;United Kingdom;Size, Home Goods;-0.12156576707999028;4113
C558444;82483;WOOD 2 DRAWER CABINET WHITE FINISH;-1;06/29/2011 13:29;5.95;15311.0;United Kingdom;Color, Home Goods;-0.04551661356395084;2197
C558444;40001;WHITE BAMBOO RIBS LAMPSHADE;-2;06/29/2011 13:29;0.64;15311.0;United Kingdom;Color, Home Goods;-0.20898641588296762;957
C558444;23206;LUNCH BAG APPLE DESIGN;-1;06/29/2011 13:29;1.45;15311.0;United Kingdom;Home Goods, Accessories;-0.008248102936324645;12124
C558444;22778;GLASS CLOCHE SMALL;-1;06/29/2011 13:29;3.39;15311.0;United Kingdom;Size, Home Goods;-0.13477088948787064;742
C558444;21033;JUMBO BAG CHARLIE AND LOLA TOYS;-1;06/29/2011 13:29;1.79;15311.0;United Kingdom;Accessories;-0.051759834368530024;1932
C558444;21929;JUMBO BAG PINK VINTAGE PAISLEY;-1;06/29/2011 13:29;1.79;15311.0;United Kingdom;Color, Accessories, Home Goods, Stationary;-0.00927213722763097;10785
C558444;85099B;JUMBO BAG RED RETROSPOT;-1;06/29/2011 13:29;1.76;15311.0;United Kingdom;Kitchen Appliances, Color, Home Goods, Accessories;-0.0021113527437028904;47363
C558444;22386;JUMBO BAG PINK POLKADOT;-1;06/29/2011 13:29;1.79;15311.0;United Kingdom;Color, Home Goods, Accessories;-0.004759864819839116;21009
C558463;84029E;RED WOOLLY HOTTIE WHITE HEART.;-1;06/29/2011 15:14;3.95;13982.0;United Kingdom;Color, Home Goods;-0.021285653469561516;4698
C558463;21535;RED RETROSPOT SMALL MILK JUG;-1;06/29/2011 15:14;2.55;13982.0;United Kingdom;Size, Kitchen Appliances, Color, Home Goods;-0.04056795131845842;2465
C558463;21531;RED RETROSPOT SUGAR JAM BOWL;-1;06/29/2011 15:14;2.55;13982.0;United Kingdom;Kitchen Appliances, Color, Home Goods;-0.06635700066357;1507
C558463;22464;HANGING METAL HEART LANTERN;-1;06/29/2011 15:14;1.65;13982.0;United Kingdom;Home Goods;-0.0302571860816944;3305
C558465;22729;ALARM CLOCK BAKELIKE ORANGE;-1;06/29/2011 15:19;3.75;13418.0;United Kingdom;Color;-0.04357298474945533;2295
C558466;21110;LARGE CAKE TOWEL PINK SPOTS;-2;06/29/2011 15:20;6.75;12951.0;United Kingdom;Kitchen Appliances, Color, Size;-0.18115942028985507;1104
C558468;22607;WOODEN ROUNDERS GARDEN SET ;-1;06/29/2011 15:23;8.5;17389.0;United Kingdom;Home Goods;-0.07535795026375283;1327
C558469;23243;SET OF TEA COFFEE SUGAR TINS PANTRY;-4;06/29/2011 15:31;4.95;17757.0;United Kingdom;Kitchen Appliances, Home Goods;-0.08532423208191127;4688
C558471;22974;CHILDRENS DOLLY GIRL MUG;-1;06/29/2011 15:38;1.65;12408.0;Belgium;Kitchen Appliances, Toys, Home Goods;-0.0630119722747322;1587
C558521;15058B;PINK POLKADOT GARDEN PARASOL;-2;06/30/2011 10:31;6.75;13113.0;United Kingdom;Color, Home Goods;-0.8968609865470852;223
C558521;23298;SPOTTY BUNTING;-2;06/30/2011 10:31;4.15;13113.0;United Kingdom;Kitchen Appliances, Home Goods;-0.02384358607534573;8388
C558522;22429;ENAMEL MEASURING JUG CREAM;-5;06/30/2011 10:33;4.25;15932.0;United Kingdom;Kitchen Appliances, Accessories;-0.40355125100887806;1239
C558530;22171;3 HOOK PHOTO SHELF ANTIQUE WHITE;-2;06/30/2011 11:26;8.5;15039.0;United Kingdom;Color, Home Goods;-0.11771630370806356;1699
C558531;22424;ENAMEL BREAD BIN CREAM;-1;06/30/2011 11:31;12.75;15039.0;United Kingdom;Kitchen Appliances;-0.11806375442739078;847
C558553;23170;REGENCY TEA PLATE ROSES ;-576;06/30/2011 12:44;1.45;17949.0;United Kingdom;Kitchen Appliances, Gifts Jewelry;-9.364331003088928;6151
C558559;20749;ASSORTED COLOUR MINI CASES;-1;06/30/2011 13:20;7.95;17648.0;United Kingdom;Accessories, Gifts Jewelry;-0.056753688989784334;1762
C558575;22693;GROW A FLYTRAP OR SUNFLOWER IN TIN;-24;06/30/2011 14:58;1.25;12674.0;France;Kitchen Appliances, Home Goods, Accessories;-0.14840465001236705;16172
C558615;21845;DAIRY MAID STRIPE MUG;-4;06/30/2011 16:20;0.79;17719.0;United Kingdom;Kitchen Appliances, Home Goods;-0.215633423180593;1855
C558698;20719;WOODLAND CHARLOTTE BAG;-1;07/01/2011 12:11;0.85;16746.0;United Kingdom;Accessories;-0.007576905591756326;13198
C558698;23205;CHARLOTTE BAG VINTAGE ALPHABET ;-1;07/01/2011 12:11;0.85;16746.0;United Kingdom;Accessories, Home Goods, Stationary;-0.018982536066818528;5268
C558698;20725;LUNCH BAG RED RETROSPOT;-1;07/01/2011 12:11;1.65;16746.0;United Kingdom;Kitchen Appliances, Color, Home Goods, Accessories;-0.00532509718302359;18779
C558712;21735;TWO DOOR CURIO CABINET;-1;07/01/2011 13:06;12.75;17338.0;United Kingdom;Home Goods;-0.5586592178770949;179
C558712;82482;WOODEN PICTURE FRAME WHITE FINISH;-2;07/01/2011 13:06;2.55;17338.0;United Kingdom;Color, Home Goods;-0.022797218739313806;8773
C558716;51014L;FEATHER PENLIGHT PINK;-12;07/01/2011 13:22;0.39;17888.0;United Kingdom;Color, Home Goods;-0.6039255158530448;1987
C558716;51014C;FEATHER PENCOAL BLACK;-12;07/01/2011 13:22;0.39;17888.0;United Kingdom;Color;-0.4788507581803671;2506
C558716;23002;TRAVEL CARD WALLET SKULLS;-24;07/01/2011 13:22;0.42;17888.0;United Kingdom;Home Goods, Stationary;-1.189885969261279;2017
C558716;22998;TRAVEL CARD WALLET KEEP CALM;-24;07/01/2011 13:22;0.42;17888.0;United Kingdom;Home Goods, Stationary;-0.19491594249979696;12313
C558716;22997;TRAVEL CARD WALLET UNION JACK;-24;07/01/2011 13:22;0.42;17888.0;United Kingdom;Accessories, Home Goods, Stationary;-0.9535160905840285;2517
C558716;22992;REVOLVER WOODEN RULER ;-12;07/01/2011 13:22;1.95;17888.0;United Kingdom;Home Goods;-0.2654867256637168;4520
C558716;22418;10 COLOUR SPACEBOY PEN;-10;07/01/2011 13:22;0.85;17888.0;United Kingdom;Toys;-0.15644555694618273;6392
C558716;22374;AIRLINE BAG VINTAGE JET SET RED;-2;07/01/2011 13:22;4.25;17888.0;United Kingdom;Color, Accessories, Home Goods, Stationary;-0.3629764065335753;551
C558716;22372;AIRLINE BAG VINTAGE WORLD CHAMPION ;-1;07/01/2011 13:22;4.25;17888.0;United Kingdom;Accessories, Home Goods, Stationary;-0.3558718861209964;281
C558716;22371;AIRLINE BAG VINTAGE TOKYO 78;-2;07/01/2011 13:22;4.25;17888.0;United Kingdom;Accessories, Home Goods, Stationary;-0.1841620626151013;1086
C558716;21829;DINOSAUR KEYRINGS ASSORTED;-108;07/01/2011 13:22;0.21;17888.0;United Kingdom;Accessories, Gifts Jewelry;-1.5964523281596452;6765
C558716;16259;PIECE OF CAMO STATIONERY SET;-108;07/01/2011 13:22;0.08;17888.0;United Kingdom;Home Goods;-3.3007334963325183;3272
C558716;10133;COLOURING PENCILS BROWN TUBE;-10;07/01/2011 13:22;0.42;17888.0;United Kingdom;Color, Accessories;-0.19657951641438962;5087
C558722;22838;3 TIER CAKE TIN RED AND CREAM;-12;07/01/2011 14:18;12.75;12901.0;United Kingdom;Kitchen Appliances, Color, Home Goods;-2.13903743315508;561
C558726;17003;BROCADE RING PURSE ;-1;07/01/2011 14:32;57.6;16422.0;United Kingdom;Accessories;-0.004337830217325294;23053
C558727;22333;RETROSPOT PARTY BAG + STICKER SET;-1;07/01/2011 14:35;1.65;12709.0;Germany;Kitchen Appliances, Accessories, Home Goods, Stationary;-0.022665457842248413;4412
C558727;22423;REGENCY CAKESTAND 3 TIER;-1;07/01/2011 14:35;10.95;12709.0;Germany;Kitchen Appliances;-0.007672830507174097;13033
C558727;21658;GLASS  BEURRE DISH;-2;07/01/2011 14:35;3.39;12709.0;Germany;Home Goods;-0.23557126030624262;849
C558727;22605;WOODEN CROQUET GARDEN SET;-1;07/01/2011 14:35;10.95;12709.0;Germany;Home Goods;-0.12919896640826875;774
C558727;20914;SET/5 RED RETROSPOT LID GLASS BOWLS;-1;07/01/2011 14:35;2.55;12709.0;Germany;Kitchen Appliances, Color, Home Goods;-0.016730801405387317;5977
C558727;23168;CLASSIC CAFE SUGAR DISPENSER;-1;07/01/2011 14:35;1.25;12709.0;Germany;Home Goods;-0.03309066843150232;3022
C558733;22990;COTTON APRON PANTRY DESIGN;-3;07/01/2011 15:06;4.95;16498.0;United Kingdom;Kitchen Appliances, Home Goods;-0.5859375;512
C558735;22424;ENAMEL BREAD BIN CREAM;-1;07/01/2011 15:09;12.75;16700.0;United Kingdom;Kitchen Appliances;-0.11806375442739078;847
C558736;82484;WOOD BLACK BOARD ANT WHITE FINISH;-1;07/01/2011 15:14;7.95;18075.0;United Kingdom;Color;-0.016677785190126748;5996
C558736;23146;TRIPLE HOOK ANTIQUE IVORY ROSE;-2;07/01/2011 15:14;3.29;18075.0;United Kingdom;Accessories, Home Goods, Gifts Jewelry;-0.2663115845539281;751
C558736;21471;STRAWBERRY RAFFIA FOOD COVER;-1;07/01/2011 15:14;3.75;18075.0;United Kingdom;Home Goods;-0.15698587127158556;637
C558739;84970S;HANGING HEART ZINC T-LIGHT HOLDER;-12;07/01/2011 15:35;0.85;16570.0;United Kingdom;Kitchen Appliances, Home Goods;-0.13160780872998465;9118
C558739;84755;COLOUR GLASS T-LIGHT HOLDER HANGING;-20;07/01/2011 15:35;0.65;16570.0;United Kingdom;Kitchen Appliances, Home Goods;-0.1221001221001221;16380
C558745;20712;JUMBO BAG WOODLAND ANIMALS;-1;07/01/2011 17:02;2.08;14415.0;United Kingdom;Accessories;-0.010489877268435959;9533
C558745;22377;BOTTLE BAG RETROSPOT ;-8;07/01/2011 17:02;2.1;14415.0;United Kingdom;Kitchen Appliances, Home Goods, Accessories;-0.6056018168054504;1321
C558745;20723;STRAWBERRY CHARLOTTE BAG;-9;07/01/2011 17:02;0.85;14415.0;United Kingdom;Accessories;-0.09256402344955261;9723
C558745;22243;5 HOOK HANGER RED MAGIC TOADSTOOL;-1;07/01/2011 17:02;1.65;14415.0;United Kingdom;Color, Home Goods;-0.032383419689119175;3088
C558745;21314;SMALL GLASS HEART TRINKET POT;-1;07/01/2011 17:02;2.1;14415.0;United Kingdom;Size, Home Goods;-0.024313153415998056;4113
C558745;21733;RED HANGING HEART T-LIGHT HOLDER;-1;07/01/2011 17:02;2.95;14415.0;United Kingdom;Kitchen Appliances, Color, Home Goods;-0.012779552715654952;7825
C558745;21844;RED RETROSPOT MUG;-1;07/01/2011 17:02;2.95;14415.0;United Kingdom;Kitchen Appliances, Color, Home Goods;-0.05470459518599562;1828
C558745;23182;TOILET SIGN OCCUPIED OR VACANT;-1;07/01/2011 17:02;0.83;14415.0;United Kingdom;Kitchen Appliances;-0.026574541589157584;3763
C558753;37500;TEA TIME TEAPOT IN GIFT BOX;-1;07/03/2011 11:54;4.95;15033.0;United Kingdom;Kitchen Appliances;-0.2652519893899204;377
C558753;21359;RELAX LARGE WOOD LETTERS;-1;07/03/2011 11:54;3.95;15033.0;United Kingdom;Size;-0.78125;128
C558753;21364;PEACE SMALL WOOD LETTERS;-1;07/03/2011 11:54;6.75;15033.0;United Kingdom;Size;-3.4482758620689653;29
C558764;23243;SET OF TEA COFFEE SUGAR TINS PANTRY;-8;07/03/2011 13:08;4.95;15023.0;United Kingdom;Kitchen Appliances, Home Goods;-0.17064846416382254;4688
C558859;22781;GUMBALL MAGAZINE RACK;-1;07/04/2011 12:17;7.65;17841.0;United Kingdom;Sports Equipment;-0.17452006980802792;573
C558882;23089;GLASS BON BON JAR;-5;07/04/2011 14:47;1.65;13767.0;United Kingdom;Home Goods;-0.2136752136752137;2340
C558882;21314;SMALL GLASS HEART TRINKET POT;-3;07/04/2011 14:47;2.1;13767.0;United Kingdom;Size, Home Goods;-0.07293946024799416;4113
C558883;23108;SET OF 10 LED DOLLY LIGHTS;-4;07/04/2011 14:51;6.25;17063.0;United Kingdom;Toys, Home Goods;-0.18544274455261936;2157
C558884;22890;NOVELTY BISCUITS CAKE STAND 3 TIER;-1;07/04/2011 14:53;8.5;13763.0;United Kingdom;Kitchen Appliances;-0.2762430939226519;362
C558898;22798;ANTIQUE GLASS DRESSING TABLE POT;-1;07/04/2011 15:59;2.95;14952.0;United Kingdom;Clothing, Home Goods;-0.05701254275940707;1754
C558898;22667;RECIPE BOX RETROSPOT ;-1;07/04/2011 15:59;2.95;14952.0;United Kingdom;Kitchen Appliances, Home Goods;-0.03561253561253561;2808
C558898;22637;PIGGY BANK RETROSPOT ;-8;07/04/2011 15:59;2.55;14952.0;United Kingdom;Kitchen Appliances, Home Goods;-0.2950940612320177;2711
C558899;22927;GREEN GIANT GARDEN THERMOMETER;-1;07/04/2011 16:00;5.95;14338.0;United Kingdom;Color, Home Goods;-0.2403846153846154;416
C558901;22456;NATURAL SLATE CHALKBOARD LARGE ;-1;07/04/2011 16:07;4.95;18171.0;United Kingdom;Size, Stationary;-0.06013229104028864;1663
C558903;22492;MINI PAINT SET VINTAGE ;-1;07/04/2011 16:09;0.65;13115.0;United Kingdom;Accessories, Home Goods, Stationary;-0.0037825774482732537;26437
C558905;72760B;VINTAGE CREAM 3 BASKET CAKE STAND;-1;07/04/2011 16:27;9.95;13826.0;United Kingdom;Kitchen Appliances, Home Goods, Stationary;-0.24509803921568626;408
C558969;22727;ALARM CLOCK BAKELIKE RED ;-1;07/05/2011 11:01;3.75;16729.0;United Kingdom;Color;-0.012918227619170651;7741
C558969;22728;ALARM CLOCK BAKELIKE PINK;-1;07/05/2011 11:01;3.75;16729.0;United Kingdom;Color;-0.0187863986473793;5323
C559003;22801;ANTIQUE GLASS PEDESTAL BOWL;-6;07/05/2011 12:19;3.75;13089.0;United Kingdom;Home Goods;-0.5934718100890208;1011
C559007;21928;JUMBO BAG SCANDINAVIAN BLUE PAISLEY;-11;07/05/2011 12:42;2.08;13534.0;United Kingdom;Color, Accessories;-0.13498588783899865;8149
